geonameid,city,longitude,latitude,feature_code,20220227,20220228,20220301,20220302,20220303,20220304,20220305,20220308,20220309,20220310,20220311,20220312,20220313,20220314,20220315,20220316,20220317,20220318,20220319,20220320,20220321,20220322,20220323,20220324,20220325,initial,current,occupy_change,contested
699138.0,Novospasivka,39.78583,49.26528,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,6
699151.0,Novoshmidtivka,31.961190000000002,47.33448,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699168.0,Novaya Semenovka,36.2,47.26667,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699180.0,Novoselivka Persha,37.52963,48.196059999999996,PPL,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,CONTESTED,PPL,CONTESTED,Yes,1
699186.0,Lysevka,39.83194,48.83972,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,15
699193.0,Novoselivka Druha,37.79483,48.20953,PPL,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,CONTESTED,PPL,CONTESTED,Yes,1
699195.0,Novoselivka,36.53317,47.95685,PPL,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699204.0,Novoselivka,30.89183,47.63658,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699205.0,Novoselivka,36.00139,47.61719,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,PPL,CONTESTED,Yes,19
699206.0,Novoselivka,36.42929,47.58724,PPL,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,PPL,CONTESTED,Yes,20
699208.0,Novoselivka,37.73242,47.404579999999996,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,7
699211.0,Novoselivka,31.68828,47.131879999999995,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699212.0,Novoselivka,37.54139,47.1153,PPLX,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,PPLX,CONTESTED,Yes,13
699213.0,Karlykivka,31.785790000000002,46.98349,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,6
699244.0,Novolikarske,31.06097,47.685159999999996,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699249.0,Novoselivka,31.45123,46.74793,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699263.0,Novosilka,36.68642,47.838359999999994,PPL,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699264.0,Novosilka,31.09057,47.314440000000005,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699296.0,Novosafronivka,31.805909999999997,47.54627,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699301.0,Novorozsosh,39.23632,49.54568,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,5
699313.0,Novobirzulivka,32.27816,47.40433,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699314.0,Novoprystan,31.436429999999998,47.45543,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,7
699317.0,Novo-Poznyaki,30.633329999999997,50.41667,PPLH,UA,UA,CONTESTED,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,PPLH,CONTESTED,Yes,19
699321.0,Novopoltavka,36.287409999999994,47.26215,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699324.0,Novopil,36.62461,47.80706,PPL,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699326.0,Novopokrovka,35.98827,47.5047,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,PPL,CONTESTED,Yes,19
699331.0,Novopokrovka,30.80394,47.43946,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699341.0,Novopetrivske,31.80568,47.21275,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699342.0,Ternove,36.53237,47.88644,PPL,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699344.0,Petropavlivka,36.139540000000004,47.318999999999996,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699355.0,Novopetrivka,32.19897,47.349309999999996,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,5
699357.0,Pervenets,31.183329999999998,47.28333,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699360.0,Novopetrivka,32.6733,47.058240000000005,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,UA,UA,RU,UA,UA,UA,UA,RU,RU,RU,RU,UA,UA,UA,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,4
699378.0,Novopavlivka,35.70789,47.59383,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,PPL,CONTESTED,Yes,19
699381.0,Novopavlivka,37.44063,47.56125,PPL,RU,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,10
699394.0,Omelkove,39.08486,49.13632,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,6
699415.0,Novomykolaivka,36.49098,47.84813,PPL,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,11
699419.0,Novomykolayivka,32.21478,47.66231,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699421.0,Novomykolayivka,31.731070000000003,47.423120000000004,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699424.0,Novomykolaivka,35.2598,47.1247,PPL,RU,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,3
699425.0,Novomykolaivka,35.71158,47.1079,PPL,CONTESTED,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699427.0,Novomykolaivka,32.3587,46.96608,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,6
699434.0,Novomykolaivka,32.737840000000006,46.22874,PPL,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,7
699458.0,Novomykhailivka,37.484140000000004,47.853809999999996,PPL,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,CONTESTED,PPL,CONTESTED,Yes,1
699462.0,Hryhorivka,31.72648,47.69048,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699466.0,Blahodatne,32.54861,47.03188,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,UA,UA,RU,UA,UA,UA,UA,RU,RU,RU,RU,UA,UA,UA,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,4
699467.0,Novomykhailivka,36.0582,47.309329999999996,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699479.0,Shevchenko,32.45112,47.471940000000004,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699483.0,Novoliubymivka,35.496759999999995,47.2713,PPL,CONTESTED,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699485.0,Novolymarivka,39.60333,49.278909999999996,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,6
699496.0,Novomatviyivske,32.04699,47.15655,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,6
699517.0,Novo-Kirillovskiy,36.11667,47.55,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699521.0,Novokazankuvate,36.16945,47.26558,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699526.0,Novokantakuzivka,31.208740000000002,47.58355,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,7
699527.0,Novokamianka,34.742670000000004,47.57719,PPL,UA,UA,UA,UA,UA,CONTESTED,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699559.0,Novoukrayinka,31.71544,47.44931,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699570.0,Novohryhorivka,36.43567,47.81256,PPL,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,PPL,CONTESTED,Yes,20
699572.0,Novohryhorivka,37.3942,47.561659999999996,PPL,RU,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,10
699574.0,Novohryhorivka,31.42837,47.50394,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,7
699576.0,Novo Grigorevka,36.28333,47.33333,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699577.0,Novohryhorivka,31.179909999999996,47.323409999999996,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699580.0,Novohryhorivka,31.76006,47.11162,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699581.0,Novohryhorivka,32.325720000000004,46.88084,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,6
699589.0,Novo-Gradovka,35.7,46.98333,PPL,CONTESTED,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699592.0,Novyy Horodok,31.54638,47.363009999999996,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699597.0,Novoheorhiyivka,32.35962,47.40064,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699600.0,Novofontanka,32.20498,47.32196,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,5
699604.0,Hreyhove,32.300290000000004,47.114329999999995,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,6
699605.0,Novofedorivka,36.04907,47.46155,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699606.0,Novofëdorovka,35.26774,47.08495,PPLX,RU,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPLX,RU,Yes,3
699621.0,Novodniprovka,34.765609999999995,47.41155,PPL,UA,UA,UA,UA,UA,CONTESTED,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699633.0,Novoderkul,39.62806,49.12781,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,6
699637.0,Novodarivka,36.6328,47.78241,PPL,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699638.0,Bahate,36.07908,47.514759999999995,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699640.0,Novodanylivka,35.822379999999995,47.52715,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,PPL,CONTESTED,Yes,19
699645.0,Tchernihivka,31.03333,47.4,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699653.0,Novoborove,38.55035,49.24114,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,4
699658.0,Novobohdanivka,31.96285,46.87192,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,7
699670.0,Novobila,39.18221,49.7702,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,5
699677.0,Novoaidar,39.005829999999996,48.96391,PPLA2,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPLA2,RU,No,6
699683.0,Novo-Arkhangelovka,34.83559,47.58085,PPL,UA,UA,UA,UA,UA,CONTESTED,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,1
699694.0,Novoandriivka,37.34737,47.647690000000004,PPL,RU,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,6
699695.0,Novoandriivka,35.69894,47.54848,PPL,CONTESTED,UA,UA,UA,UA,UA,UA,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,PPL,CONTESTED,Yes,19
699697.0,Novoandriyivka,31.6278,47.31262,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699702.0,Novooleksiyivka,30.73129,47.662009999999995,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699703.0,Novooleksiivka,37.58484,47.383140000000004,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,7
699713.0,Novooleksandrivka,38.13828,49.786770000000004,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,15
699716.0,Novooleksandrivka,39.28418,49.13278,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,6
699731.0,Novooleksandrivka,31.94562,47.56543,PPL,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,2
699733.0,Novooleksandrivské,31.9036,47.463,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699735.0,Novooleksandrivka,32.448440000000005,47.16832,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,5
699745.0,Novookhtyrka,38.81199,48.91559,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,No,6
699760.0,Novokondakove,32.841190000000005,47.00138,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,UA,UA,RU,UA,UA,UA,UA,RU,RU,RU,RU,UA,UA,UA,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,4
699765.0,Stepove,32.00221,47.324490000000004,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699771.0,Novokaterynivka,31.45555,47.28911,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699778.0,Novovolodymyrivka,35.07205,47.288140000000006,PPL,UA,CONTESTED,CONTESTED,CONTESTED,RU,RU,RU,UA,UA,UA,UA,UA,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,3
699788.0,Novyy Step,31.439629999999998,47.31881,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPL,UA,Yes,5
699789.0,Novosofiivka,32.821979999999996,46.89493,PPL,CONTESTED,CONTESTED,CONTESTED,CONTESTED,RU,UA,UA,RU,UA,UA,UA,UA,RU,RU,RU,RU,UA,UA,UA,RU,RU,RU,RU,RU,RU,PPL,RU,Yes,4
699811.0,Nova Odesa,31.76972,47.31268,PPLA2,CONTESTED,CONTESTED,CONTESTED,CONTESTED,CONTESTED,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,PPLA2,UA,Yes,5
